year,province_code,batch_code,subject_track,college_code,group_code,major_code,major_name,subject_requirement,plan_count,tuition,duration,campus,note,source_id
2024,AH,ordinary_undergraduate,history,1064,001,03,供应链管理,不限,1,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1064,001,04,商务英语,不限,1,5000,四年,,(实验班),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1064,001,05,会计学,不限,1,4200,四年,,(注册会计师),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1064,001,06,劳动与社会保障,不限,1,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,01,文化产业管理,不限,3,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,02,广告学,不限,1,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,03,传播学,不限,1,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,04,财务管理,不限,1,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,05,数字出版,不限,2,4200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1068,001,06,编辑出版学,不限,1,4200,四年,,(韬奋实验班),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1069,001,01,英语,不限,4,5500,四年,,(语言智能实验班)(办学地点在沙河校区;仅限外语语种为英语的考生报考)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1069,001,02,网络与新媒体,不限,3,5000,四年,,(办学地点在沙河校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1069,001,03,工商管理类,不限,5,5000,四年,,(含工商管理(智能化与创新管理》、公共事业管理(智慧城市与计算社会科学);一年级在沙河校区，二、三、四年级将根据学校规划安排在沙河校区或西土城路校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1069,001,04,法学,不限,2,5000,四年,,(办学地点在沙河校区)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,07,汉语国际教育,不限,3,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,08,汉语言文学,不限,5,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,09,传播学,不限,1,5000,四年,,(梧桐计划人才实验班),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,10,金融学,不限,1,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,11,会计学,不限,1,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,12,国际经济与贸易,不限,1,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,15,外国语言文学类,不限,3,6000,四年,,(含英语、英语(英西复语)、商务英语)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,16,新闻学,不限,1,5000,四年,,(国际新闻),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,17,新闻学,不限,1,5000,四年,,(国际出版),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,18,网络与新媒体,不限,1,5000,四年,,(智能媒体),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,003,19,经济学,不限,1,5000,四年,,(经济金融统计与分析),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,004,13,国际政治,思想政治,1,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1071,004,14,国际事务与国际关系,思想政治,1,5000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1073,001,01,英语,不限,1,5800,四年,,(中医药国际传播),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1073,001,02,英语,不限,1,5800,四年,,(医学),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,001,02,健康服务与管理,不限,1,17500,四年,,(在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,001,03,工商管理,不限,1,17500,四年,,(在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,001,05,市场营销,不限,1,17500,四年,,(在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,001,06,公共事业管理,不限,1,17500,四年,,(在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,002,01,药事管理,化学,1,19500,四年,,(不招色觉异常《含色盲、色弱)考生;在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1074,003,04,护理学,生物,1,19500,四年,,(不招色觉异常(含色盲、色弱》考生;在沧州渤海校区学习)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,01,学前教育,不限,2,4800,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,03,新闻学,不限,2,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,04,文物与博物馆学,不限,2,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,06,历史学,不限,1,4800,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,08,旅游管理,不限,1,5200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,001,09,市场营销,不限,2,5200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,002,10,日语,不限,2,4400,四年,,(只招英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,003,02,会计学,不限,3,25000,四年,,(国际本科学术互认课程)(国际本科学术互认课程项目，入校后外语课程只安排英语教学，非英语语种考生不宜就读，因语种问题无法完成学业，学校不予调整专业)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,003,05,金融学,不限,3,25000,四年,,(国际本科学术互认课程)(国际本科学术互认课程项目，入校后外语课程只安排英语教学，非英语语种考生不宜就读，因语种问题无法完成学业，学校不予调整专业)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1080,003,07,工商管理,不限,2,25000,四年,,(国际本科学术互认课程)(国际本科学术互认课程项目，入校后外语课程只安排英语教学，非英语语种考生不宜就读，因语种问题无法完成学业，学校不子调整专业)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1083,001,01,英语,不限,4,4900,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1083,001,02,历史学,不限,4,4600,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1083,001,03,财务管理,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1083,001,04,文物与博物馆学,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,001,02,汉语言文学,不限,1,3100,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,001,03,小学教育,不限,1,3100,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,001,04,旅游管理,不限,1,3100,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,001,05,会展经济与管理,不限,1,3100,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,001,06,行政管理,不限,1,3100,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1085,002,01,思想政治教育,思想政治,1,3100,四年,,(师范),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,01,建筑类,不限,1,6600,四年,,(5年)(含建筑学、城乡规划、风景园林)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,03,公共管理类,不限,1,5500,四年,,(含公共事业管理、行政管理)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,04,新闻传播学类,不限,1,5500,四年,,(含新闻学、汉语言文学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,05,日语,不限,2,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,06,法学,不限,1,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,07,工商管理类,不限,1,5500,四年,,(含工商管理、市场营销、会计学)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,001,08,物流管理,不限,1,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1086,002,02,思想政治教育,思想政治,1,5500,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,01,金融学,不限,2,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,02,审计学,不限,4,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,03,财务管理,不限,4,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,04,会计学,不限,3,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,05,经济学,不限,4,26000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,06,国际经济与贸易,不限,3,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,07,人力资源管理,不限,2,26000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,08,英语,不限,2,26000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,09,法学,不限,2,26800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1088,001,10,网络与新媒体,不限,5,26000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1089,001,01,英语,不限,2,4600,四年,,(只招英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1089,002,02,日语,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1089,002,03,汉语言文学,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1089,002,04,网络与新媒体,不限,2,6200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1090,001,01,旅游管理,不限,4,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1090,001,02,酒店管理,不限,3,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1090,001,03,会计学,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1090,001,04,英语,不限,3,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1090,001,05,汉语国际教育,不限,1,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,01,广播电视编导,不限,5,6820,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,02,翻译,不限,3,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,03,网络与新媒体,不限,1,6200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,04,俄语,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,05,行政管理,不限,1,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,06,法学,不限,1,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,07,日语,不限,1,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,08,工商管理,不限,8,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,09,广告学,不限,2,6200,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,10,金融学,不限,1,5280,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,11,会计学,不限,8,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,12,公共事业管理,不限,6,5280,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,13,社会工作,不限,1,4800,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,14,英语,不限,1,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1093,001,15,电子商务,不限,1,5280,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1094,001,01,会计学,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1094,001,02,财务管理,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1094,001,03,电子商务,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1094,001,04,金融学,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1094,001,05,法学,不限,2,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1095,001,01,财务管理,不限,5,25000,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1098,001,01,俄语,不限,3,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1098,001,02,日语,不限,2,4600,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1098,001,03,翻译,不限,1,4600,四年,,(只招收英语语种考生)),src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1098,001,04,汉语言文学,不限,2,5060,四年,,,src_collected_ah_2024_enrollment_plan
2024,AH,ordinary_undergraduate,history,1100,001,01,汉语言文学,不限,3,25000,四年,,,src_collected_ah_2024_enrollment_plan
